mfcc_Hindia-Mata Air_0,mfcc_Hindia-Mata Air_1,mfcc_Hindia-Mata Air_2,mfcc_Hindia-Mata Air_3,mfcc_Hindia-Mata Air_4,mfcc_Hindia-Mata Air_5,mfcc_Hindia-Mata Air_6,mfcc_Hindia-Mata Air_7,mfcc_Hindia-Mata Air_8,mfcc_Hindia-Mata Air_9,mfcc_Hindia-Mata Air_10,mfcc_Hindia-Mata Air_11,mfcc_Hindia-Mata Air_12,mfcc_Hindia-Mata Air_13,mfcc_Hindia-Mata Air_14,mfcc_Hindia-Mata Air_15,mfcc_Hindia-Mata Air_16,mfcc_Hindia-Mata Air_17,mfcc_Hindia-Mata Air_18,mfcc_Hindia-Mata Air_19,mfcc_Hindia-Mata Air_20,mfcc_Hindia-Mata Air_21,mfcc_Hindia-Mata Air_22,mfcc_Hindia-Mata Air_23,mfcc_Hindia-Mata Air_24,mfcc_Hindia-Mata Air_25,mfcc_Hindia-Mata Air_26,mfcc_Hindia-Mata Air_27,mfcc_Hindia-Mata Air_28,mfcc_Hindia-Mata Air_29,mfcc_Hindia-Mata Air_30,mfcc_Hindia-Mata Air_31,mfcc_Hindia-Mata Air_32,mfcc_Hindia-Mata Air_33,mfcc_Hindia-Mata Air_34,mfcc_Hindia-Mata Air_35,mfcc_Hindia-Mata Air_36,mfcc_Hindia-Mata Air_37,mfcc_Hindia-Mata Air_38,mfcc_Hindia-Mata Air_39,mfcc_Hindia-Mata Air_40,mfcc_Hindia-Mata Air_41,mfcc_Hindia-Mata Air_42,mfcc_Hindia-Mata Air_43,mfcc_Hindia-Mata Air_44,mfcc_Hindia-Mata Air_45,mfcc_Hindia-Mata Air_46,mfcc_Hindia-Mata Air_47,mfcc_Hindia-Mata Air_48,mfcc_Hindia-Mata Air_49,mfcc_Hindia-Mata Air_50,mfcc_Hindia-Mata Air_51,mfcc_Hindia-Mata Air_52,mfcc_Hindia-Mata Air_53,mfcc_Hindia-Mata Air_54,mfcc_Hindia-Mata Air_55
0.5896089,0.5466103,0.55124694,0.49655157,0.5418818,0.6101156,0.7130815,0.4916488,0.64052457,0.6574673,0.6711439,0.49363536,0.6388757,0.5296728,0.40698004,0.48771513,0.34654057,0.39890435,0.6378567,0.2915854,0.45871127,0.50730133,0.57457507,0.54416424,0.2697645,0.54149944,0.5564853,0.41323692,0.62656695,0.31105036,0.48319638,0.41555607,0.438604,0.45151135,0.36023852,0.3880012,0.4651509,0.43409762,0.44972318,0.39969328,0.43777993,0.3671655,0.45675457,0.6102274,0.6035604,0.5086611,0.58799493,0.50435907,0.45496494,0.34447312,0.46416637,0.706779,0.5708111,0.7370342,0.66878814,0.7274187
0.6040896,0.5544154,0.5708109,0.5402815,0.56695884,0.4897387,0.29476795,0.4501356,0.5304291,0.46399796,0.58757126,0.050881207,0.33696422,0.39350516,0.18605377,0.36178663,0.055767417,0.3014605,0.34617496,0.098703355,0.1575812,0.3784797,0.23787169,0.35888046,0.024926424,0.33454722,0.32457593,0.36126533,0.3305575,0.10862987,0.23865701,0.106796816,0.24251874,0.46093744,0.17688291,0.27095053,0.12954733,0.35812932,0.41984603,0.17494011,0.28802827,0.16197118,0.2553504,0.26918253,0.36259654,0.5277197,0.310235,0.42289075,0.32727885,0.14709926,0.3031172,0.3502952,0.37181562,0.3855637,0.6956968,0.75332904
0.5441424,0.51184624,0.5162183,0.4627131,0.5513385,0.44523308,0.47947142,0.4430207,0.53605366,0.6785638,0.68844485,0.3795528,0.45697635,0.4370755,0.39640307,0.42325953,0.336254,0.36529386,0.348446,0.25306174,0.37564963,0.5652441,0.3968199,0.45282006,0.16677204,0.3462201,0.38989437,0.29120988,0.4205247,0.23594204,0.30560693,0.3751977,0.38926724,0.457029,0.41082937,0.42236775,0.35129917,0.3911656,0.38056254,0.32511723,0.48869884,0.33557558,0.35131127,0.35149106,0.40410054,0.4766928,0.521551,0.43550557,0.29215705,0.26102766,0.44567528,0.5761446,0.48464447,0.606405,0.66848105,0.7411916
0.6192264,0.55673844,0.5552558,0.50636244,0.57277143,0.5328334,0.18333958,0.43850648,0.51563853,0.4520219,0.5344391,0.0,0.33008033,0.43444118,0.20129168,0.31006947,0.12399546,0.34233636,0.2887689,0.12769684,0.13480288,0.34838966,0.25784013,0.43078572,0.015396565,0.32182297,0.030152336,0.2503215,0.3389332,0.10707432,0.25802696,0.0,0.28436428,0.4250888,0.21513484,0.2902808,0.059101105,0.37175533,0.35278612,0.21842985,0.29075956,0.11068432,0.22109888,0.3470118,0.24817976,0.4718208,0.2796961,0.45542473,0.30876833,0.13363963,0.17932975,0.2183212,0.37430096,0.41813922,0.6959352,0.7365157
0.57067543,0.5327419,0.5258724,0.47622037,0.54387474,0.5213414,0.50136936,0.44696027,0.5604686,0.61442244,0.66874886,0.2880925,0.5340457,0.4338515,0.36435163,0.49316907,0.4091127,0.38730097,0.47449303,0.31698287,0.397582,0.5486395,0.41966063,0.46182328,0.238336,0.3621079,0.38041192,0.36048147,0.45606273,0.27387688,0.40162054,0.33158582,0.34404653,0.4259205,0.3821681,0.45201784,0.2972488,0.43527493,0.39699388,0.36144522,0.35002178,0.31304878,0.26252067,0.44756258,0.4506169,0.48479328,0.52946436,0.4853128,0.3870987,0.2958513,0.37178114,0.5728839,0.48907503,0.47518882,0.6523143,0.7482864
0.5657093,0.528639,0.5610207,0.47681665,0.525923,0.50968355,0.32981434,0.4145675,0.48214522,0.40241915,0.5363303,0.10666615,0.35347342,0.40412623,0.18397228,0.3540169,0.19755644,0.36586002,0.33018667,0.114090115,0.19023883,0.3742078,0.20687073,0.4060842,0.09274127,0.3377506,0.19522947,0.3477827,0.39038032,0.1458954,0.2548055,0.090271965,0.36865383,0.39408273,0.15770291,0.29061338,0.086629584,0.4213951,0.3588153,0.20885085,0.30960798,0.13816266,0.3064835,0.32536858,0.2932197,0.45806393,0.3191231,0.46975157,0.34458578,0.16347457,0.0994364,0.25741172,0.42639643,0.34110203,0.6662553,0.7320945
0.5874906,0.5312631,0.5536621,0.4846227,0.5319769,0.4671402,0.5314395,0.4193742,0.46235397,0.6039345,0.668459,0.3233483,0.4579943,0.376907,0.37697643,0.46356872,0.40786862,0.3733476,0.44810796,0.25127864,0.33260307,0.5594877,0.36529058,0.42753336,0.26042557,0.32706404,0.39510638,0.33499038,0.43980375,0.26482242,0.39811963,0.4142589,0.39521247,0.44755876,0.3302836,0.40357447,0.33626938,0.38884494,0.43486032,0.3172528,0.34269252,0.36769313,0.31782204,0.40321335,0.4355359,0.49198267,0.47701758,0.46967077,0.3572871,0.29479274,0.31931472,0.49593183,0.4249234,0.5156633,0.67460805,0.76063377
0.55850726,0.5186493,0.523892,0.4878595,0.5285823,0.49455625,0.27829936,0.420218,0.48390365,0.37770703,0.5423857,0.16271038,0.28886098,0.38244,0.19300303,0.33270794,0.17896315,0.35108924,0.36098886,0.060278267,0.17040804,0.36036074,0.2596248,0.41902882,0.07751529,0.40746066,0.21324168,0.32167348,0.3600199,0.10034752,0.26119497,0.05624777,0.36620778,0.41185755,0.18331037,0.27764207,0.157399,0.37641633,0.3809073,0.15645045,0.3463325,0.084666714,0.3385628,0.27474564,0.24179748,0.46790043,0.31298923,0.44023055,0.33973587,0.14000787,0.18652979,0.2385605,0.41333318,0.3198676,0.65730035,0.73687226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503102,0.0,0.0,0.0,0.0,0.0,0.0345643,0.0,0.0,0.15535969,0.0,0.0,0.0,0.09121771,0.037130624,0.0,0.10517442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23820871,0.0,0.0,0.08221674,0.07961881,0.010054797,0.0,0.0,0.0,0.0,0.1019459,0.0,0.2264573,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0
0.49438524,0.4254099,0.404863,0.40839624,0.48230705,0.443999,0.23870729,0.36607373,0.31474468,0.14676782,0.57138073,0.3822666,0.30780268,0.0,0.08906491,0.41418472,0.3472364,0.35091224,0.024683863,0.0,0.33062136,0.46165186,0.0,0.3652454,0.09299739,0.1870873,0.0,0.0,0.1280517,0.0,0.24309333,0.014231473,0.22067715,0.26505408,0.07267168,0.32855487,0.19494516,0.3668782,0.25115126,0.0,0.1644973,0.13872892,0.0,0.0,0.0,0.40120316,0.45292717,0.42594483,0.2689818,0.0,0.053271517,0.048031047,0.21086822,0.19779214,0.51199156,0.6397935
0.66067135,0.64052635,0.6574429,0.59596914,0.6050928,0.6419914,0.60798717,0.52115047,0.61134696,0.81363606,0.69834775,0.5549923,0.6838616,0.48561752,0.66633147,0.5541023,0.4813624,0.47780848,0.5813176,0.490867,0.5300523,0.63984936,0.5451063,0.6315588,0.5406366,0.4514189,0.4545077,0.4680291,0.58477104,0.44025198,0.44598478,0.46557844,0.5681923,0.5393977,0.62439555,0.47764105,0.48160398,0.5328856,0.459025,0.45975292,0.49288002,0.4135189,0.43608463,0.49530423,0.6039445,0.5562852,0.64419615,0.478201,0.45231056,0.45466763,0.5279473,0.98522675,0.57023823,0.8920457,0.71839845,0.7476925
0.56342417,0.53361756,0.5071086,0.48269913,0.5894646,0.41804492,0.4264032,0.37014356,0.39787808,0.37306827,0.5889461,0.15900236,0.41093326,0.114286736,0.21488133,0.36044416,0.2186333,0.28941843,0.29789776,0.022256106,0.3028568,0.39755857,0.08416979,0.34330553,0.07916527,0.31288645,0.20721652,0.24928759,0.30389974,0.06373698,0.32308027,0.031094402,0.22888315,0.30940935,0.09711014,0.23804894,0.26342055,0.34081316,0.35933086,0.17987117,0.24152657,0.18592533,0.21948427,0.17856508,0.24543332,0.47762007,0.4165994,0.4232456,0.38267398,0.09324338,0.13082781,0.0,0.28486592,0.3979432,0.6698593,0.75323784
0.5895832,0.54744756,0.5395464,0.49776676,0.55284816,0.61592895,0.7672751,0.4929527,0.6438747,0.6562406,0.67611873,0.5251119,0.61073804,0.45484516,0.46864146,0.48466834,0.4241857,0.4058723,0.6353264,0.29372483,0.5382653,0.5435448,0.48382753,0.53604233,0.30434602,0.5473207,0.5678032,0.4163081,0.59310824,0.26175928,0.4888891,0.38255468,0.45720243,0.48619342,0.36618534,0.39443612,0.45330572,0.43561253,0.4634325,0.4097523,0.4327193,0.38819733,0.46169615,0.5227583,0.60305554,0.5070739,0.64144117,0.4970988,0.46149522,0.3698726,0.50670755,0.71530056,0.56789637,0.7090306,0.66689914,0.727032
0.61802405,0.55303913,0.5516755,0.5395257,0.5842516,0.49015802,0.38756657,0.46629238,0.4922357,0.46155518,0.61584336,0.09796341,0.37260357,0.16956809,0.22505648,0.37220818,0.15371746,0.3109213,0.2582279,0.031070352,0.3217023,0.43371782,0.21530864,0.35147762,0.037981436,0.34589034,0.37866747,0.35865107,0.29973903,0.028854072,0.28414816,0.06634419,0.2663008,0.4150629,0.1676997,0.27990186,0.14086175,0.38788486,0.37375522,0.15123525,0.2861341,0.24038258,0.2595749,0.22380915,0.35194457,0.53179467,0.3862219,0.43710235,0.2971761,0.11229762,0.3275331,0.34066153,0.36473718,0.40623823,0.69815433,0.75169665
0.55282515,0.51391417,0.49773747,0.47378206,0.56390214,0.44487712,0.5310598,0.449063,0.5555122,0.7071556,0.700504,0.4221341,0.5113588,0.3511587,0.44039083,0.44212198,0.41411245,0.37065685,0.33665302,0.26222354,0.4920744,0.5823898,0.34351313,0.4516553,0.21815416,0.36587197,0.43485522,0.2754736,0.4078242,0.1953623,0.3301172,0.34963268,0.42816544,0.47433293,0.4300623,0.42487067,0.36865947,0.41201004,0.38160777,0.32689536,0.4253208,0.35672328,0.3631168,0.2770545,0.42286962,0.4848139,0.55374026,0.42803332,0.31463936,0.23824227,0.4347281,0.5532504,0.486373,0.58991796,0.67113876,0.7384119
0.6102848,0.5569174,0.5415917,0.508022,0.57561076,0.53296715,0.24863079,0.44956142,0.45356548,0.4613818,0.5804205,0.064474046,0.3626777,0.20938483,0.22998294,0.35764828,0.21699652,0.3532022,0.17960575,0.12593436,0.27020693,0.40256184,0.24134737,0.39922437,0.027006894,0.3449111,0.0322105,0.22407088,0.29503283,0.06035927,0.31383112,0.02608502,0.23543417,0.37159052,0.23166695,0.304199,0.12763007,0.3921023,0.28412598,0.22156705,0.3032058,0.19773413,0.17619258,0.24642843,0.21213669,0.4793714,0.33724874,0.45428047,0.2486374,0.06964748,0.21535268,0.14652395,0.34648064,0.40714097,0.6953753,0.73909044
0.57434237,0.5444503,0.5150636,0.47794396,0.54523784,0.5276218,0.5815346,0.44960365,0.5754821,0.65389085,0.6707821,0.34182316,0.5475891,0.37322962,0.40034005,0.51370025,0.45326447,0.38713115,0.4489832,0.3062805,0.4764738,0.55345577,0.37957355,0.43515807,0.22443198,0.39430267,0.35529876,0.34788442,0.46062866,0.24065316,0.4219374,0.3399133,0.36006153,0.4567392,0.3889548,0.4353305,0.3446404,0.456208,0.42195162,0.37086514,0.33580932,0.33265847,0.27741444,0.42305717,0.42549154,0.48876226,0.53582263,0.48675695,0.39856806,0.26807168,0.40102738,0.54155016,0.47839877,0.54019195,0.65083176,0.7498565
0.56506306,0.53694826,0.55804,0.4856831,0.53011435,0.49985,0.43173102,0.4234157,0.40324324,0.4569762,0.5695286,0.13295956,0.38730264,0.15425768,0.23417695,0.39479497,0.2771971,0.3712962,0.25935233,0.0908314,0.3000691,0.40303993,0.18166506,0.408365,0.09802103,0.3545826,0.19385627,0.32890663,0.31724617,0.088466085,0.28020808,0.11785207,0.35163444,0.31703645,0.19493642,0.3019093,0.15554962,0.44200003,0.31084454,0.19703797,0.35805595,0.18444648,0.22980951,0.18313444,0.25229397,0.4617538,0.37813994,0.46082547,0.28601158,0.13496852,0.13616253,0.18712468,0.3708092,0.39337388,0.6670006,0.73119926
0.58329916,0.520442,0.55621725,0.4832315,0.53470117,0.4674039,0.52811784,0.44935986,0.43831697,0.675668,0.64332163,0.37374178,0.52023405,0.24514855,0.4155856,0.46175352,0.4424175,0.3870234,0.45529038,0.25045383,0.41898093,0.5555324,0.30716628,0.40689135,0.28300333,0.35912853,0.34885126,0.33056316,0.44001886,0.24220847,0.3946012,0.39711094,0.4533566,0.48873377,0.38088554,0.41240904,0.3407106,0.40250847,0.476361,0.3329087,0.3172047,0.37309045,0.34987378,0.3142355,0.41551661,0.49891984,0.5060673,0.4568376,0.3861464,0.2596172,0.33148462,0.42949656,0.43513256,0.53558004,0.6755632,0.758191
0.5571551,0.5076413,0.5290123,0.48568383,0.52736825,0.49899384,0.350368,0.44671068,0.38829947,0.4317003,0.547116,0.20989393,0.32893062,0.2153283,0.2230979,0.35605058,0.2688404,0.34078097,0.2856357,0.056834772,0.3074839,0.4084897,0.21024458,0.4183848,0.089502744,0.4013804,0.21273923,0.30606648,0.26060286,0.065687224,0.28767714,0.079383165,0.32622382,0.3370577,0.19421881,0.29459673,0.19579956,0.39488783,0.3552445,0.16755608,0.34463832,0.16163735,0.2693948,0.1211756,0.22945666,0.4778846,0.3813141,0.44376537,0.31279287,0.114766054,0.22853535,0.17391288,0.35225922,0.32220405,0.6565546,0.7367349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07465063,0.014826059,0.04639387,0.04084099,0.0,0.0,0.0,0.05236925,0.0,0.0,0.0,0.0,0.0,0.20186098,0.0,0.0,0.07169047,0.2940747,0.0,0.0,0.0,0.0,0.0,0.079381764,0.0,0.121779844,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0,0.99999994,0.99999994,1.0,1.0,1.0,1.0000001,0.99999994,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,0.9999999,1.0,0.99999994,0.99999994,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,0.99999994,1.0,1.0
0.48841754,0.42891207,0.4101727,0.41988608,0.47539073,0.44567057,0.28858447,0.3729496,0.13186392,0.1939551,0.5703318,0.37009197,0.32556626,0.0,0.14916724,0.39842117,0.40663913,0.34855655,0.045467213,0.04814446,0.37091205,0.4977706,0.06325702,0.15659145,0.15132505,0.24692522,0.0,0.0,0.0,0.0,0.24276735,0.08743091,0.24489418,0.010760486,0.119714946,0.34665614,0.21590012,0.35874307,0.10060876,0.0,0.17966639,0.16936821,0.0,0.0,0.017549992,0.41310292,0.47590774,0.4392474,0.1572923,0.0,0.026055202,0.0,0.25896794,0.23312812,0.5114296,0.6401708
0.66158587,0.63299435,0.65832376,0.6029286,0.5990953,0.6385253,0.62071365,0.5266407,0.5839462,0.75989103,0.6786314,0.52891123,0.6993621,0.58290714,0.60824907,0.55459386,0.5120573,0.4976936,0.59602016,0.42569235,0.59472847,0.6514896,0.67754334,0.67191994,0.49802563,0.45368356,0.5002002,0.51002944,0.50512636,0.3673462,0.48135048,0.46113265,0.5464513,0.52553535,0.5665009,0.50681734,0.4457296,0.5422455,0.41991442,0.42127264,0.47172078,0.43405116,0.41550326,0.44051284,0.5496415,0.55863565,0.645818,0.5128138,0.4569677,0.39989418,0.5058992,0.91418684,0.5397583,0.8150016,0.71896935,0.7475997
0.55930763,0.52952427,0.51406807,0.48016998,0.5797289,0.40939963,0.50658023,0.379868,0.29384077,0.43314606,0.62760377,0.22970083,0.41389745,0.17065667,0.21845327,0.39404985,0.30542564,0.3247099,0.2091981,0.006018102,0.35471892,0.4403105,0.14478973,0.16518399,0.14880878,0.34628987,0.24769756,0.28823644,0.18194157,0.02556064,0.33324203,0.1163643,0.25872576,0.0,0.1343106,0.28903866,0.25758305,0.34794796,0.17807142,0.16999537,0.2755364,0.20983568,0.26281038,0.1643475,0.22975028,0.47324148,0.4472928,0.47894964,0.22202715,0.10494032,0.08897579,0.080630645,0.29376984,0.37013552,0.67199665,0.75288653
0.58305144,0.5509621,0.5404967,0.49719983,0.5420918,0.61381334,0.78320205,0.49858755,0.60808897,0.6687417,0.66959697,0.5197871,0.599108,0.5845276,0.4512428,0.4896687,0.47098228,0.48098797,0.5381245,0.24745438,0.5572567,0.5781262,0.5091809,0.4385262,0.33566093,0.53068334,0.5580041,0.4679681,0.50220716,0.2545253,0.482431,0.41650388,0.4585089,0.41120517,0.37281874,0.41467547,0.42603678,0.44390917,0.417138,0.37818134,0.39887735,0.3959543,0.50416064,0.5198262,0.5764599,0.52197087,0.6651056,0.53761446,0.38552034,0.37234876,0.49725178,0.6655209,0.5616857,0.6788522,0.6652605,0.7265147
0.61304593,0.54709303,0.54005843,0.5459559,0.5672901,0.49289715,0.445454,0.48579213,0.30317077,0.43805683,0.6320908,0.14413962,0.40879723,0.24161161,0.2193717,0.40155685,0.22854298,0.3500736,0.19459473,0.0051852763,0.40407962,0.5058408,0.25966412,0.1577105,0.056944013,0.3905297,0.38207328,0.41229331,0.13103363,0.004778214,0.29462302,0.19249053,0.25851828,0.14283574,0.14864345,0.29904103,0.15513079,0.38445333,0.13977325,0.10307622,0.30373037,0.29495195,0.3013519,0.173228,0.3437137,0.525859,0.42444077,0.49349743,0.06816502,0.094048135,0.32913947,0.30457774,0.3773356,0.3182659,0.6976721,0.7554149
0.54638606,0.5111017,0.48922792,0.4768626,0.5424499,0.44603252,0.57525766,0.45785558,0.5172838,0.7094781,0.6971919,0.4244679,0.5325739,0.46535584,0.44383213,0.4624166,0.44635263,0.39896095,0.36510956,0.26534897,0.51333606,0.5927198,0.40697402,0.3684029,0.25597265,0.40963763,0.4263392,0.2947475,0.3763126,0.18481493,0.331241,0.405712,0.43310812,0.37001142,0.44451016,0.3936582,0.37242192,0.4179638,0.36525092,0.30145174,0.39252764,0.36074716,0.38931954,0.32612202,0.5027565,0.48557538,0.55207783,0.44257438,0.30299526,0.23716357,0.4084778,0.5005243,0.51328605,0.64882433,0.6700674,0.74331
0.6012635,0.55744964,0.5380421,0.50845206,0.560833,0.5208913,0.3341151,0.46128476,0.21110585,0.47168294,0.617257,0.11313251,0.39883566,0.26194757,0.21460208,0.38186273,0.2847266,0.3737452,0.062953725,0.119163305,0.37680054,0.4338433,0.31698093,0.17109796,0.056055173,0.39286536,0.10430524,0.22521569,0.083118096,0.023418069,0.34445807,0.11543216,0.2237591,0.08060146,0.22189449,0.28534383,0.17075723,0.3932872,0.043079555,0.20539026,0.289477,0.27308485,0.17219558,0.13195363,0.22749622,0.4853107,0.38313746,0.4612796,0.066372365,0.04349813,0.21813019,0.22036263,0.36583576,0.26826137,0.6932714,0.7431353
0.5696764,0.54563457,0.5153506,0.48026103,0.53074217,0.53999794,0.64807695,0.45862994,0.5230464,0.6672784,0.66960526,0.36080343,0.5648654,0.48310506,0.40846288,0.49797532,0.47524622,0.38524303,0.43950784,0.30851245,0.5236386,0.5680126,0.40197462,0.2858883,0.26391214,0.4447357,0.35406995,0.35125926,0.40673018,0.19474313,0.42244065,0.35432258,0.37791166,0.3980856,0.37856236,0.41353798,0.34783137,0.438118,0.3306411,0.36222616,0.3523687,0.34467155,0.3088797,0.43944496,0.3991697,0.4917735,0.5337665,0.49177223,0.33878738,0.25928605,0.3964132,0.48320174,0.4909226,0.5615717,0.65315646,0.7547133
0.55888534,0.5421517,0.54974514,0.48882738,0.5189581,0.49822468,0.50506085,0.4265512,0.22384751,0.51352143,0.5917026,0.19429427,0.42160192,0.19717234,0.2643491,0.418246,0.3330195,0.3987591,0.17196941,0.120286964,0.38271758,0.45580852,0.24991567,0.2585152,0.15483238,0.38489452,0.24122703,0.34383312,0.15707907,0.059740096,0.30570966,0.19763517,0.31462902,0.06506261,0.2121589,0.32708582,0.18128836,0.42765567,0.1538594,0.16886485,0.3377217,0.21606572,0.2069233,0.14004704,0.25391218,0.4614503,0.4397095,0.47177494,0.096925735,0.12800291,0.14059737,0.25695562,0.33317524,0.21720351,0.6702266,0.7310849
0.5716841,0.5202631,0.54753476,0.4908388,0.5254097,0.46657258,0.56504357,0.4629945,0.41340733,0.68379956,0.636729,0.40639728,0.5751631,0.3917312,0.4267652,0.47940764,0.46494517,0.40664387,0.475851,0.25663164,0.47514123,0.56289893,0.3770187,0.32799217,0.2957708,0.38705987,0.33403575,0.33657983,0.4098204,0.22073567,0.40114674,0.4189364,0.4617762,0.46174425,0.39330536,0.42212084,0.33199626,0.38246056,0.4496014,0.32363105,0.3418029,0.38052136,0.3894638,0.3684731,0.43776464,0.5054865,0.50306475,0.4832755,0.34213167,0.26896343,0.3282397,0.4424441,0.44777226,0.48222998,0.679384,0.75955635
0.5487813,0.50056595,0.53488016,0.49660715,0.51665944,0.50271475,0.41560945,0.45317054,0.15885535,0.4927348,0.5580889,0.21927223,0.39591017,0.28199077,0.24239168,0.39351144,0.3052405,0.35749698,0.16789626,0.06308773,0.39792803,0.4622451,0.2827628,0.30114678,0.1494202,0.3927718,0.2856329,0.32277423,0.06439501,0.05825328,0.31399336,0.18256679,0.30629364,0.086066656,0.22388944,0.3247307,0.21140096,0.39921972,0.1765153,0.15490344,0.32454973,0.22377484,0.25065628,0.10569133,0.26682413,0.48594534,0.44939178,0.47822455,0.13999836,0.12614225,0.2541991,0.2567816,0.3065559,0.14902319,0.6560996,0.73639476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05964972,0.0,0.0,0.0,0.0,0.6070428,0.0,0.0,0.0,0.0,0.019172162,0.0,0.0,0.0,0.045478046,0.06345538,0.0,0.0,0.06990613,0.0,0.11930573,0.009462841,0.0,0.0,0.0,0.23396558,0.0,0.0,0.0,0.0,0.1244219,0.18640617,0.0,0.0,0.014493436,0.3767739,0.0,0.0,0.0,0.0,0.053573966,0.032365307,0.0,0.034290105,0.0,0.017509535,0.0,0.0
1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,1.0000001,1.0,0.9999999,1.0,1.0000001,0.99999994,1.0,1.0,1.0,0.99999994,1.0,1.0,1.0,1.0,1.0000001,1.0,1.0,0.99999994,1.0,1.0,0.99999994,1.0,0.99999994,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999994,1.0000001,1.0,1.0000001,1.0,1.0000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0
0.4752351,0.42317548,0.40843382,0.41473082,0.47908032,0.44896966,0.3110155,0.40485018,0.0,0.22596765,0.57107073,0.38768107,0.32791764,0.0,0.22043777,0.37140077,0.42317578,0.34160239,0.0,0.08767163,0.31501633,0.5243618,0.0,0.10646007,0.19318323,0.2961185,0.0,0.004235685,0.0,0.019719139,0.2464078,0.12523428,0.27400228,0.024631247,0.16319871,0.35915625,0.26599503,0.36436406,0.086949974,0.0,0.19327486,0.15405749,0.0,0.0,0.026000828,0.39265832,0.44980088,0.45375857,0.11200482,0.0,0.012868181,0.0,0.30357563,0.10143,0.5095376,0.6391476
0.65889555,0.6317209,0.6586785,0.6103812,0.60014987,0.65277565,0.6404412,0.56189644,0.5716604,0.7450655,0.65345734,0.50756305,0.73906386,0.57019794,0.6198878,0.5246338,0.51726395,0.4987082,0.57932985,0.4102077,0.57885027,0.6664908,0.73327595,0.63668156,0.53813785,0.49096948,0.5261602,0.53282654,0.5324959,0.35100144,0.52468914,0.46317008,0.5389638,0.6748391,0.5547595,0.52430737,0.44337428,0.5452982,0.4203145,0.4202906,0.48862594,0.43175495,0.39342874,0.44036722,0.468835,0.56657815,0.62162083,0.5367998,0.47997385,0.3826055,0.48876458,0.8646283,0.5229074,0.7789899,0.7139847,0.74898094
0.55186385,0.5211299,0.5047042,0.48194483,0.5835511,0.41445714,0.55111706,0.4133052,0.23702574,0.45229712,0.6440111,0.25269112,0.42534047,0.14370444,0.27738494,0.3645611,0.3503666,0.32342458,0.15059751,0.045787305,0.33090544,0.4697393,0.1813941,0.062228233,0.21219568,0.39501512,0.25949705,0.3077321,0.14352201,0.016315334,0.34654564,0.19533588,0.33303055,0.0,0.18620723,0.3188877,0.2786275,0.33540294,0.10941867,0.19711328,0.30001518,0.19987059,0.24969426,0.13525227,0.22438297,0.47845888,0.44214186,0.49786523,0.13699754,0.120502844,0.074064344,0.112421855,0.30994883,0.18020323,0.6687201,0.75353193
0.57129174,0.55208665,0.53558147,0.4942839,0.5378746,0.6174053,0.8037505,0.5288847,0.59834003,0.69463485,0.6758983,0.5174787,0.632288,0.5620529,0.47610322,0.46470731,0.51338714,0.4708744,0.49344575,0.25312844,0.5211029,0.577438,0.5480993,0.3413111,0.3711173,0.5264454,0.5419661,0.4758132,0.48190826,0.2587684,0.49290168,0.4293576,0.46832943,0.43248677,0.39961386,0.44368556,0.41538393,0.44958368,0.3981922,0.36659122,0.3701716,0.38802955,0.5027033,0.5125199,0.53038025,0.5197793,0.66154915,0.5538504,0.3673036,0.36456582,0.48460704,0.6184403,0.55530185,0.57525814,0.6613553,0.72894853
